[06/09/2020 - 04:51:23PM] PlayerDamage log opened (PC-64)
[06/09/2020 - 04:52:20PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:20PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:20PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:21PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:21PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:22PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:22PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:22PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:22PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:23PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:23PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:23PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:23PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:24PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:24PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:24PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:24PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:25PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:25PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:28PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:28PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:29PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:29PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:29PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:30PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:30PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:30PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:31PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:31PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:31PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:31PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:32PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:32PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:33PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:33PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:33PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:33PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:34PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:34PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:34PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:35PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:35PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:35PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:36PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:36PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:37PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:37PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:37PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:37PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:38PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:38PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:38PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:39PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:39PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:39PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:40PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:40PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:40PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:53PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:53PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:53PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:54PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:54PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:54PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:55PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:55PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:55PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:56PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:56PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:56PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:56PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:57PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:57PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:57PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:57PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:58PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:58PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:58PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:59PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:52:59PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:52:59PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:00PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:00PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:00PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:00PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:01PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:01PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:01PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:01PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:02PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:02PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:02PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:02PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:03PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:03PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:04PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:04PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:04PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:04PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:05PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:05PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:05PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:08PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:09PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:09PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:09PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:11PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:12PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:12PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:12PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:12PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:13PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:13PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:13PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:14PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:14PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:14PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:15PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:15PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:15PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:15PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:16PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:23PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:24PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:24PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:24PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:24PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:25PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:26PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:27PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:27PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:27PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:27PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:28PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:28PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:28PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:28PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:29PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:29PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:29PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:30PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:30PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:31PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:31PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:39PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:39PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:39PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:40PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:40PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:43PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:44PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:44PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:44PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:45PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:45PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:45PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:45PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:46PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:46PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:46PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:47PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:47PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:47PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:47PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:51PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:51PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:51PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:52PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:52PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:52PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:52PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:53PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:53PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:53PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:53PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:54PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:54PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:54PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:55PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:55PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:58PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:58PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:53:58PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:53:59PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:54:18PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:54:19PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:54:19PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:54:19PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
[06/09/2020 - 04:54:19PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] akSource = [Form < (0100708F)>] | akProjectile = None
[06/09/2020 - 04:54:20PM] [metro:gear:playerdamage <GasMask_Gear (1B00F3FE)>] Mask: [Armor < (00140C54)>] | 100%
